"timestamp","Clarifier 2 SLR (ppd/sf)","Clarifier 2 SOR (gpd/sf)","Clarifier 9 SLR (ppd/sf)","Clarifier 9 SOR (gpd/sf)","Clarifier 10 SLR (ppd/sf)","Clarifier 10 SOR (gpd/sf)","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NNE Total COD (Low Level) (LAB) (mg/L)","NNE NH3A (LAB) (mg/L)","NNE NO2 (LAB) (mg/L)","NNE NO5 (LAB) (mg/L)","NNE OP (LAB) (mg/L)","NNE PWS (LAB) (mg/L)","NNE PW (LAB) (mg/L)","NNE TKNH (LAB) (mg/L)","NNE TSS (LAB) (mg/L)","NNE VSS (LAB) (mg/L)","NAB2 Clarifier Effluent Total COD (Low Level) (LAB) (mg/L)","NAB2 Clarifier Effluent Soluble COD (LAB) (mg/L)","NAB2 Clarifier Effluent E. coli (LAB) (EC/100mL)","NAB2 Clarifier Effluent NH3 (LAB) (mg/L)","NAB2 Clarifier Effluent NO2 (LAB) (mg/L)","NAB2 Clarifier Effluent NO5 (LAB) (mg/L)","NAB2 Clarifier Effluent OP (LAB) (mg/L)","NAB2 Clarifier Effluent PWH (LAB) (mg/L)","NAB2 Clarifier Effluent PWS (LAB) (mg/L)","NAB2 Clarifier Effluent PW (LAB) (mg/L)","NAB2 Clarifier Effluent TKND (LAB) (mg/L)","NAB2 Clarifier Effluent TKNH (LAB) (mg/L)","NAB2 Clarifier Effluent TSS (LAB) (mg/L)","NAB2 Clarifier Effluent VSS (LAB) (mg/L)","NAB4 Clarifier Effluent E. coli (LAB) (EC/100mL)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NAB2 OF TSS (LAB) (mg/L)","NAB2 OF VSS (LAB) (mg/L)","NAB2 UF Total COD (LAB) (mg/L)","NAB2 UF TKNH (LAB) (mg/L)","NAB2 UF TSS (LAB) (mg/L)","NAB2 UF VSS (LAB) (mg/L)","NAB2 C-Pass Total COD (LAB) (mg/L)","NAB2 C-Pass TKNH (LAB) (mg/L)","NAB2 C-Pass TSS (LAB) (mg/L)","NAB2 C-Pass VSS (LAB) (mg/L)","NAB4 C-Pass TKNH (LAB) (mg/L)","NAB4 C-Pass TSS (LAB) (mg/L)","NAB9 C-Pass Total COD (LAB) (mg/L)","NAB9 C-Pass TKNH (LAB) (mg/L)","NAB9 C-Pass TSS (LAB) (mg/L)","NAB9 C-Pass VSS (LAB) (mg/L)","WAS North Quad 1 and 3 TSS (LAB) (mg/L)","WAS North Quad 1 and 3 VSS (LAB) (mg/L)","NAB2 RAS TSS (LAB) (mg/L)","NAB2 RAS VSS (LAB) (mg/L)","NAB9 Clarifier Effluent E. coli (LAB) (EC/100mL)","GTE Soluble COD (LAB) (mg/L)","GTE NH3A (LAB) (mg/L)","GTE NO2 (LAB) (mg/L)","GTE NO5 (LAB) (mg/L)","GTE OP (LAB) (mg/L)","GTE PWS (LAB) (mg/L)","GTE PW (LAB) (mg/L)","GTE TKNH (LAB) (mg/L)","GTE TSS (LAB) (mg/L)","GTE TVAH (LAB) (mg/L)","GTE VSS (LAB) (mg/L)","AB2 ASRT (d)","AB2 Anaerobic F/M  (g sCOD/ g MLSS)","AB2 Anaerobic HRT (h)","AB2 Dilution Factor (h)","AB2 Floc ASRT (d)","AB2 Granule ASRT (d)","AB2 HRT (h)","AB2A DO (mg/L)","AB2B DO (mg/L)","AB2C DO (mg/L)","AB4A DO (mg/L)","AB4B DO (mg/L)","AB4C DO (mg/L)","AB9A DO (mg/L)","AB9B DO (mg/L)","AB9C DO (mg/L)","NSEC EFF TSS (mg/L)","AB2A NO5 (mgN/L)","AB2A NH3 (mg N/L)","AB2C NH3 (mg N/L)","AB2C NO5 (mg N/L)","AB2C MLSS (mg/L)","SAR 2 PH (Std Units)","SAR 2 ORP (mV)","SAR 4 PH (Std Units)","SAR 4 ORP (mV)","CARRB1 PH (Std Units)","CARRB3 PH (Std Units)","SAR 2 MLSS (mg/L)","SAR 4 MLSS (mg/L)","AB4A NO5 (mg N/L)","AB4A NH3 (mg N/L)","AB4C NH3 (mg N/L)","AB4C NO3 (mg N/L)","AB4C MLSS (mg N/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","SAR 2 OP (mg P/L)","AB9C NH3 (mg N/L)","AB9C NO2 (mg N/L)","AB9C NO3 (mg N/L)","AB9C OP (mg P/L)","AB9A NO5 (mg N/L)","AB9A NH3 (mg N/L)","AB9C MLSS (mg/L)","AB9C PH (Std Units)","SC2 TSS (mg/L)","AB2 INF FLOW (MGD)","AB2 RAS FLOW (MGD)","AB2 MLR FLOW (MGD)","AB2A AIRFLOW (SCFM)","AB2B AIRFLOW (SCFM)","AB2C AIRFLOW (SCFM)","AB4 INF FLOW (MGD)","AB4 MLR FLOW (MGD)","AB4A AIRFLOW (SCFM)","AB4B AIRFLOW (SCFM)","AB4C AIRFLOW (SCFM)","AB9 INF FLOW (MGD)","AB9 MLR FLOW (MGD)","AB9A AIRFLOW (SCFM)","AB9B AIRFLOW (SCFM)","AB9C AIRFLOW (SCFM)","Q1 RAS FLOW (MGD)","Q2 RAS FLOW (MGD)","Q3 RAS FLOW (MGD)","Q4 RAS FLOW (MGD)","SAR2 RAS FLOW B (MGD)","SAR2 RAS FLOW D (MGD)","SAR4 RAS FLOW A (MGD)","SAR4 RAS FLOW B (MGD)","AB2 PRI FLOW (MGD)","AB2 RAS PIPE FLOW (MGD)","AB2 WAS PUMP FLOW (gpm)","AB2 CYCLONE OF (gpm)","SAR2 GTE FLOW (gpm)","SAR4 GTE FLOW (gpm)","AB2 GTE FLOW (gpm)","NSI FLOW (MGD)","AB2 CYCLONE UF (gpm)","NSEC BASIN IN SVC (#)","SC2 BLANKET (ft)","SC4 BLANKET (ft)","SC9 BLANKET (ft)","NAB2 C-Pass dSVI 30 (mL/g)","NAB2 C-Pass dSVI 5 (mL/g)","NAB4 C-Pass dSVI 30 (mL/g)","NAB4 C-Pass dSVI 5 (mL/g)","NAB9 C-Pass dSVI 30 (mL/g)","NAB9 C-Pass dSVI 5 (mL/g)","Clarifier 4 SLR (ppd/sf)","Clarifier 4 SOR (gpd/sf)","AB2 CYCLONE PRESSURE PV (psi)","AB2 CYCLONE PRESSURE STPT (psi)","AB2 CYCLONE SKID 1 PRESSURE (psi)","AB2 CYCLONE SKID 2 PRESSURE (psi)","NSI TEMP (C)"
2022-06-25,30.55901221,1090.060544,36.95892592,1220.084623,37.75902474,1312.950593,6.226629734,1.641665405,42.01590614,0,7.820712705,43.65895664,33,1.01,NA,3.19,0.02,0.05,0.19,2.6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,317,NA,30.1,NA,0,3.11,3.13,4.58,41.5,83,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.199999809,4.43165909,0.1860766964,0.697382925,5.300000191,11.5,3.467792977,0.6711444477,0.7766094522,0.6512526641,0.3500760577,0.8783539011,0.3838077195,0.3900240465,0.8992039882,0.476988897,5.536221876,0.1667402271,8.723600341,1.862413894,7.757435671,3368.488759,0,-388.2339888,0,-232.3027937,6.458006822,6.39190046,4508.898275,4523.709753,0,9.358572301,2.22739467,3.011002726,3299.552882,26.85082107,80.33667406,439.359207,231.0577733,23.21807472,1.656169992,0.7542423054,2.530970725,0.05000000075,0.08799674338,7.586032762,3645.397189,6.552656879,9.413537048,0,8.434386177,16.04425356,1077.477638,1302.836885,1895.090451,16.16844622,19.04208876,999.5572425,2188.98207,690.7577356,16.17586616,18.87455779,625.9347611,1776.086206,842.4312774,25.74229208,28.43884256,28.66131372,29.99967288,5.004218582,5.000066811,4.994942217,5.001623096,5.881706932,8.019685783,162.5261218,141.1902691,1446.459127,1446.080251,200.6332111,70.46015313,21.341181,11,3.283176672,5.465763985,5.323797971,NA,NA,NA,NA,NA,NA,33.40566736,1217.845563,30.00102532,30,30.80740038,29.9999772,19.94558834
2022-06-26,29.62250644,1087.307046,36.65662664,1219.645211,37.38624243,1309.289359,6.258283615,1.503996621,41.63612346,0.0003279880156,7.886595144,43.14116432,NA,0.62,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,68,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.199999809,4.577015853,0.1866817403,0.6961132204,5.300000191,11.5,3.479068799,0.6560975534,0.8357756141,0.585885956,0.4025494368,0.8210494681,0.4168506346,0.3769200417,0.9412770178,0.4916336794,5.086893885,0.2161944996,8.102923628,1.04479429,7.661560239,3273.885977,0,-385.1102481,0,-225.8734922,6.443010711,6.361881772,4474.193348,4486.211725,0,9.401935501,2.112131013,3.240956763,3276.346328,25.35340823,80.24962571,438.6256625,231.4935896,21.59042701,1.243102983,0.4762035167,3.141841949,0.05000000075,0.2061528956,7.159344825,3617.012442,6.527445547,8.538688042,0,8.428949499,16.02943464,1021.016748,1303.191896,1588.514555,16.1268481,19.0323753,999.9043106,1945.189579,715.4745507,16.18820239,18.87133712,559.1091064,1752.441979,809.5407229,25.73582468,28.43284145,28.66620161,29.99367594,4.999577731,4.998862828,4.99760787,5.001518578,5.868622207,8.014735402,162.7510746,141.3535512,1413.315659,1413.677134,199.8968495,70.42344404,21.40871754,11,3.223236414,5.545273531,5.357319936,NA,NA,NA,NA,NA,NA,33.09818923,1215.096144,30.00206797,30,30.78252318,30.0025623,19.84742987
2022-06-27,30.6128302,1133.820665,37.01015194,1263.931031,38.62956119,1375.314527,6.107087135,1.647674184,42.06736122,9.136156425e-07,6.29426499,43.7142337,11,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,316,5012000,31.5,NA,NA,NA,NA,NA,NA,87,NA,79,5000,4250,10300,680,7540,6310,5680,355,3620,3040,NA,NA,5090,322,3550,2950,NA,NA,5540,4650,13300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.099999905,5.363963286,0.179279368,0.7689051296,5.300000191,11.5,3.341115493,0.5974041946,0.9236048042,0.739798646,0.3161990115,1.037982181,0.5609494234,0.4295255396,1.02536541,0.7164563169,5.07908035,0.121862175,9.452255231,1.082922357,8.052727175,3244.255227,0,-387.9860189,0,-228.918575,6.482591263,6.358209959,4536.125566,4548.117685,0,9.806552884,2.087033379,3.660089934,3294.395903,28.82730656,86.33263365,471.3935113,243.3493261,21.9091657,0.945355456,0.4191368075,3.576131734,0.05000000075,0.1650760168,7.753963558,3528.765222,6.535085965,8.90566148,0,8.441937382,16.02237116,1118.776561,1523.278052,1858.438092,16.87514591,19.01856448,1000.348028,2622.217088,835.5621619,16.80518478,18.87793604,748.9742063,2001.065975,1023.554459,25.75292645,28.45259005,28.66318115,29.99191436,4.998037525,5.000540983,4.999751104,4.998383243,6.492684233,8.026680276,162.3278411,140.7506584,1423.17697,1421.354023,200.0208034,78.17654604,21.57164413,11,3.241349532,5.726042885,5.633091277,107.635361,161.453033,NA,NA,149.597748,257.640564,34.79218946,1269.69478,30.00190809,30,30.66163563,30.00396487,20.04373939
2022-06-28,31.05501511,1138.36166,36.65080738,1255.375174,39.07817698,1374.635663,6.095223904,1.694557295,42.60063355,0,7.663672636,44.29438518,33,1.18,0.54,3.15,0.06,0.08,0.19,2.8,5,5,38,29,NA,0.61,0.34,5.67,0.03,0.31,0.07,0.43,1.8,2.9,10,11,NA,114,313,NA,31.2,0.05,0,3.32,3.27,4.49,41.4,92,32,82,5060,4280,9780,694,7390,6190,4450,303,3680,3080,NA,NA,4020,362,3850,3230,6840,5800,5410,4640,NA,516,32.3,0,0,8.62,4.26,11.8,54.8,274,176,240,5.099999905,5.304112885,0.1785773555,0.7735668597,5.300000191,11.5,3.328032533,0.5955377204,0.8347028329,0.6250029471,0.2858281533,0.7898039257,0.3833453259,0.3776123249,1.012549645,0.6454453702,5.202258158,0.03161537138,9.442361068,1.933859022,7.255757639,3279.100127,0,-391.0736012,0,-237.1169865,6.490806065,6.355649636,4604.136436,4618.832921,0,9.806906548,2.928737232,3.025321922,3382.178925,29.89989197,85.55339246,467.7820593,242.3325737,23.98163927,1.001987829,0.4918024538,3.442267813,0.05000000075,0.1147823168,7.811529799,3514.680415,6.533314016,11.55765706,0,8.443417074,16.02251761,1165.149239,1555.460384,1980.194872,16.82741679,19.02515313,999.1812492,2532.755548,774.5052946,16.65954437,18.87412481,707.5558577,2139.373082,1032.711708,25.76235367,28.45179029,28.64499737,29.99369918,4.997716618,5.000159482,4.997587457,4.999102546,6.532166367,8.025464278,161.9844418,140.3798927,1513.396352,1513.390715,199.9871299,78.33565012,21.5922773,11,3.229183953,5.805906316,5.717729802,100.221741,161.070648,NA,NA,141.388046,271.3122,35.64605478,1268.264127,30.00160785,30,30.58382349,30.00377281,20.20300042
2022-06-29,31.38947149,1139.484358,37.3783077,1264.8253,39.67841991,1377.296761,6.172461033,1.766990603,42.49933643,0,7.974833099,44.26637031,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6870000,29.4,NA,NA,NA,NA,NA,NA,79,NA,70,4790,4100,8550,612,7200,6040,4380,313,3880,3300,NA,NA,4410,326,4120,3520,NA,NA,5370,4550,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400000095,5.263961916,0.1784838149,0.7764993498,5.599999905,4.199999809,3.32628928,0.6237078487,0.9110821065,0.6898141499,0.2766958043,0.7525600539,0.3564747559,0.3802635027,0.9831500181,0.5161468209,5.406247274,0.05202171764,8.905487463,1.441237035,7.924545517,3310.119311,0,-392.1639153,0,-239.307324,6.495364142,6.346875833,4630.112836,4641.18352,0,10.7684735,3.609985335,2.570470752,3420.536846,27.9404798,86.10754849,471.5728532,241.8504614,24.81533224,1.328008143,0.809684912,2.918387761,0.05000000075,0.04673106926,7.991832241,3558.637979,6.540367574,13.02752401,0,8.436548009,16.0049016,1191.014341,1591.895518,1996.300217,16.88324401,19.0136161,1000.020281,2485.928551,748.4197251,16.81441033,18.85349415,738.0317977,2181.576909,942.3841886,25.71688805,28.44399763,28.64542097,30.00060887,4.998183278,5.000723169,4.998245997,4.99829242,6.55143181,8.019864378,162.1923122,140.3913368,1516.633801,1512.705393,199.6644478,78.64625666,21.79688197,11,3.199400626,5.945448111,5.855486637,95.00103,158.335052,NA,NA,154.048538,300.58252,36.13300975,1271.378314,29.99986334,30,30.5855257,29.99747474,20.27821284
2022-06-30,32.34015042,1136.616727,37.82034731,1271.767611,39.89906406,1372.575223,6.192595959,1.746491872,42.67140634,0,7.805482489,44.41768605,NA,0.94,NA,3.36,0.07,0.1,0.18,2.6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,NA,0,3.04,3.07,4.36,40.1,69,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400000095,4.9190151,0.178892252,0.7715183291,5.599999905,4.199999809,3.333901052,0.5334044178,0.7382177371,0.5889982463,0.2675984343,0.7194094699,0.3429559227,0.4388721091,1.022173842,0.4948689998,5.344450099,0.002289173953,9.00013317,3.368785652,6.366763681,3414.532141,0,-392.2381564,0,-237.4211273,6.484181722,6.357740289,4662.01132,4674.311287,0,9.583051661,3.730585532,2.407938818,3427.936535,32.7531709,85.90376769,471.279569,237.2007166,25.72916379,1.159955641,0.7562613434,3.018238483,0.05000000075,0.03174026445,7.912496493,3583.315124,6.53981273,11.94545836,0,8.433807484,15.99829676,1198.30531,1437.016587,1970.899762,16.86875937,18.99654111,1000.005524,2448.592352,728.6686162,16.88895375,18.85526595,838.7958324,2259.874786,919.8341325,25.74444743,28.43330428,28.64449176,30.00988004,5.002428547,4.998511494,4.994478319,4.999028811,6.50551348,8.020825087,162.898161,140.9896431,1517.605533,1517.963194,200.3540835,77.99863072,21.9167013,11,3.17923442,6.070042357,5.957753732,NA,NA,NA,NA,NA,NA,36.18135351,1270.455903,30.00057628,30,30.76768806,30.00063446,20.31299959
2022-07-01,33.66458088,1134.458879,37.85526727,1256.293757,40.04136678,1364.651931,5.360249996,1.671570576,42.89115862,7.353472516,6.795740088,51.90575981,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,NA,NA,NA,NA,NA,NA,73,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400000095,4.612677496,0.1794646947,0.7707477977,5.599999905,4.199999809,3.344569312,0.3991735245,0.907649115,0.7244150339,0.2469272249,0.6872763934,0.6111064166,0.2990336724,0.9121939403,0.7861920817,5.213107658,0.01025544082,8.520906756,2.13922078,8.025990855,3564.780072,0,-393.3861128,0,-242.6664253,6.506845049,6.381176463,4748.369868,4765.220773,0,8.867393336,2.786215613,3.258131299,3482.613653,33.21967445,80.30467441,439.5807921,230.4961058,25.91647273,1.307189888,0.602325848,3.100102824,0.05000000075,0.009432422228,7.860119847,3630.17479,6.559163391,23.91234261,0,8.425422594,15.99933999,955.9250807,1876.278502,2401.089842,16.79424475,18.98281158,990.6961533,2619.918743,1132.127168,16.69624795,18.83419181,696.7779426,2441.564546,1203.411373,25.73942729,28.43477217,28.63764138,29.94568325,4.980067648,4.976914028,4.97462727,4.973558832,6.494543988,8.012267795,162.7944791,140.7551715,1300.330955,1303.494321,199.9311973,77.89170627,22.04752462,11,3.118692064,6.093449206,6.019113288,NA,NA,NA,NA,NA,NA,36.48180544,1262.49853,30.00239242,30,30.58952598,30.00124109,20.42125687
2022-07-02,31.93489343,1087.557987,36.19743443,1194.137324,38.63967729,1304.05409,4.974740982,1.431368688,41.45683973,13.34998994,8.724674769,56.23220808,31,1.19,NA,1.92,0.06,0.08,0.19,2.7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,248,NA,28.1,NA,0,3.02,NA,4.3,37.6,70,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400000095,3.984301397,0.1862861362,0.6944007239,5.599999905,4.199999809,3.471696178,0.6114410424,0.8220728995,0.6273696662,0.2853940552,0.750812156,0.3046668698,0.4313103158,0.9032436143,0.3831059786,4.898941431,0.06984530662,7.391036189,0.9051684308,6.886006668,3525.265195,0,-393.3780863,0,-238.0098818,6.528673912,6.392151172,4715.444868,4741.090386,0,7.637714683,2.23785478,2.413266853,3494.338081,31.26111481,74.88880304,410.9626834,219.0806569,24.51748258,1.179920092,0.4808912683,2.249665398,0.05000000075,0.06644139629,6.829009093,3645.937577,6.562740692,36.77228833,0,8.431914835,15.99583602,1136.697917,1517.472352,1673.267901,16.10239484,18.98979178,1003.136409,2427.251607,624.8493308,15.85036665,18.79291011,809.9565996,2025.813546,713.8523729,25.71195061,28.43794082,28.64344802,29.99477639,4.996630133,5.000503494,4.998771134,4.998628913,5.854554334,8.014499459,162.6111164,140.4972592,1193.706722,1194.267141,199.5925967,70.14333955,22.11766701,11,2.990776275,5.974920955,5.864231048,NA,NA,NA,NA,NA,NA,35.23816383,1212.840406,30.00051633,30,30.52356309,30.00442921,20.34152002
2022-07-03,30.7347705,1076.567041,34.82294891,1175.716339,37.25322709,1285.76748,4.566972733,1.387517932,40.67756695,17.81071627,10.38487113,59.87074976,NA,0.79,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,67,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400000095,3.911447802,0.1893712459,0.6751090822,5.599999905,4.199999809,3.529191406,0.6287902416,0.6907620181,0.5865323544,0.3544001809,0.5990271567,0.2603926551,0.3864473021,0.8590181635,0.4891219629,4.904556171,0.07563363209,7.837031222,1.936731007,6.27619218,3430.051342,0,-393.0794427,0,-232.4980094,6.521255458,6.380781063,4616.328587,4640.610083,0,7.942694458,3.105733385,1.966711511,3409.078518,30.08373116,73.48579063,402.5658818,214.4971509,22.29015161,0.8482173324,0.5106115064,2.769799523,0.05000000075,0.2165126676,6.398045234,3568.136506,6.516673689,8.727922604,0,8.423632937,15.98610784,1014.628254,1147.921334,1599.80189,15.88236268,18.99753051,999.4430578,1812.709077,481.5722,15.61951208,18.79220289,586.5959559,1674.673573,775.8245868,25.68557655,28.4268704,28.64261809,30.01128392,4.996484023,5.000385727,4.99931272,5.001388045,5.685893443,8.010326062,162.6189245,140.47966,1186.163261,1188.242351,198.3784269,68.06584437,22.14081758,11,2.941004471,5.819624246,5.550509179,NA,NA,NA,NA,NA,NA,33.82682667,1195.364413,30.00147747,30,30.52151902,29.99873554,20.26855379
2022-07-04,29.86429799,1070.225451,33.56348648,1162.553555,36.03276165,1275.593648,4.487654686,1.541213732,40.30031926,17.62283223,10.25087663,59.46495326,29,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,258,NA,27.5,NA,NA,NA,NA,NA,NA,72,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.400000095,4.023146765,0.1906704048,0.6638633622,5.599999905,4.199999809,3.553402995,0.6929900724,0.8994806849,0.7313096219,0.3749691705,0.5958281972,0.2515405818,0.3591997542,0.830858006,0.4557249111,5.593073773,0.2258942626,7.701705281,0.9875077973,7.690849115,3353.530787,0,-393.3381962,0,-230.6465174,6.535049941,6.390568763,4553.143113,4576.810147,0,7.865174358,2.946392465,2.018714502,3320.221317,28.88052351,75.40489552,412.557003,218.2987843,21.29373181,0.9801582825,0.5535234759,2.441361523,0.05000000075,0.1052589505,6.350548883,3478.774362,6.518399289,8.591971333,0,8.430558944,15.98471858,1015.635451,1298.302928,1535.500004,15.76977606,18.96228733,1000.295689,1741.138685,443.0898241,15.44141623,18.79777748,547.0908419,1586.691024,697.0751824,25.68707867,28.43916909,28.627738,30.00601797,4.999627649,5.000880274,4.998411597,5.000682541,5.598094804,8.009930726,161.8344217,139.7137208,1192.949672,1193.307938,197.4174685,67.14417821,22.13595455,11,2.84988749,5.55195135,5.25909912,NA,NA,NA,NA,NA,NA,32.72279227,1187.232722,30.00075614,30,30.445669,30.00242655,20.46723954
2022-07-05,30.89751774,1119.057533,34.52662776,1235.498335,36.74226542,1346.784944,5.101812363,1.754971293,40.30963682,8.80765339,6.672092706,50.8842267,26,0.82,0.6,3.59,0.04,0.06,0.2,2.5,8,6,40,0,NA,0.83,0.44,5.72,0.08,0.43,0.11,0.54,2.2,3.5,18,14,NA,91,292,NA,28.3,0.03,0,3.25,3.26,4.88,38.4,90,0,79,4530,3860,9430,562,6940,5800,3560,272,3360,2860,NA,NA,4260,310,3680,3090,5620,4740,5290,4480,NA,878,29.8,0,0,9.22,8.98,14.6,52.6,359,166,323,5.800000191,4.836567226,0.1825032997,0.7425574161,5.599999905,4.199999809,3.401197857,0.5608280338,0.828941462,0.6673034052,0.3282058674,0.777694853,0.4226846209,0.4674822748,1.136113135,0.6786989678,5.622965985,0.07936559394,8.290093709,1.590735539,6.853449787,3314.662415,0,-394.2702102,0,-228.0117985,6.57681197,6.41181085,4528.756397,4547.899081,0,8.399176371,2.471772538,2.872656957,3247.234376,30.68848076,81.91221201,448.0733046,229.7954486,21.055477,0.4598283031,0.7359117867,3.33307027,0.0501156958,0.09768730901,6.815138031,3369.517838,6.520092531,9.39454137,0,8.436811773,15.98522311,1045.091332,1414.071248,1803.739729,16.59887201,18.95976638,1000.094501,2238.191149,714.836948,16.46281757,18.79309806,812.2810199,2031.054018,832.453413,25.69024082,28.44242566,28.64341569,30.01153314,5.001967621,4.999011772,4.998493272,5.001305538,6.2656606,8.017826257,162.1762117,139.7811218,1194.749492,1196.147156,196.9325,75.5221737,22.39797375,11,2.928806179,5.549644719,5.264022229,98.03571,156.857147,NA,NA,151.652176,276.765228,33.62817377,1247.273385,30.00148454,30,30.50261114,29.99314066,20.37196673
2022-07-06,32.59142188,1148.025251,35.61219945,1272.488272,37.56471042,1381.692445,5.027859688,1.956111066,40.82069338,8.822549605,6.038402114,51.59830627,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270000,27.6,NA,NA,NA,NA,NA,NA,72,NA,65,4630,3930,9130,533,7640,6540,5060,247,3630,3080,NA,NA,4690,281,3910,3280,NA,NA,5250,4430,27200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.800000191,4.981218369,0.1775163896,0.7843423014,5.599999905,13.80000019,3.308259992,0.5305569515,0.8121993138,0.6466163741,0.2626714401,0.7769316933,0.3422446212,0.4902058892,1.169911186,0.7010800561,5.925236398,0.004326333933,8.348127607,2.554972017,6.995613015,3410.275801,0,-395.7326166,0,-229.0315955,6.609148384,6.434298455,4584.306091,4598.417215,0,9.023779587,2.844176221,2.633633122,3244.814973,30.38912708,84.01465413,460.550099,233.9454891,22.45107452,0.3369630741,0.5643010396,3.665475834,0.05000000075,0.04822034941,7.176337321,3372.092198,6.530238547,12.47551342,0,8.441279597,15.98392249,1181.620979,1641.709941,2107.6039,16.99849787,18.96997844,1000.406491,2591.585729,721.0359419,16.91714619,18.79785743,935.7192505,2421.45972,921.6402801,25.71355017,28.44751431,28.66097115,29.99800796,5.002892321,4.999828098,4.997615374,4.998487449,6.620204242,8.02269768,162.2749067,140.0526643,1193.653001,1195.70588,198.6904017,79.44559443,22.20641589,11,2.976516394,5.495098181,5.349220647,110.471626,152.374649,NA,NA,138.423523,280.588226,34.44302056,1278.583037,29.99998946,30,30.57310504,30.00002958,20.58697684
